,region,forcing_duration,initial_intensity_factor,day,consumption
558,US.NY,80,1.0,33,-0.8262052621559546
559,US.NY,80,1.0,34,-0.871680654709317
560,US.NY,80,1.0,35,-0.9158627525596708
561,US.NY,80,1.0,36,-0.9583264471373809
562,US.NY,80,1.0,37,-0.9972419373618369
563,US.NY,80,1.0,38,-1.0332176304746366
564,US.NY,80,1.0,39,-1.0668189524808969
565,US.NY,80,1.0,40,-1.097150813531833
566,US.NY,80,1.0,41,-1.1255106397058068
567,US.NY,80,1.0,42,-1.1513029903067906
568,US.NY,80,1.0,43,-1.1688548149917488
569,US.NY,80,1.0,44,-1.1716405814882425
570,US.NY,80,1.0,45,-1.1543211839991296
571,US.NY,80,1.0,46,-1.1195584477600051
572,US.NY,80,1.0,47,-1.0826125285199772
573,US.NY,80,1.0,48,-1.0355818971329755
574,US.NY,80,1.0,49,-0.9877568221740574
575,US.NY,80,1.0,50,-0.929867791496175
576,US.NY,80,1.0,51,-0.8683746335708009
577,US.NY,80,1.0,52,-0.810652176961002
578,US.NY,80,1.0,53,-0.7536289182995204
579,US.NY,80,1.0,54,-0.7003454254139951
580,US.NY,80,1.0,55,-0.6525077323387474
581,US.NY,80,1.0,56,-0.6032282141498979
582,US.NY,80,1.0,57,-0.5590174206622334
583,US.NY,80,1.0,58,-0.5149455011174586
584,US.NY,80,1.0,59,-0.4752197635659483
585,US.NY,80,1.0,60,-0.44082178297326635
586,US.NY,80,1.0,61,-0.40792033088603574
587,US.NY,80,1.0,62,-0.3789788020835072
588,US.NY,80,1.0,63,-0.35048734431741835
589,US.NY,80,1.0,64,-0.3252439937713514
590,US.NY,80,1.0,65,-0.29510215109926907
591,US.NY,80,1.0,66,-0.2682751896236901
592,US.NY,80,1.0,67,-0.24003584530591926
593,US.NY,80,1.0,68,-0.21256807266872846
594,US.NY,80,1.0,69,-0.18536117398666452
595,US.NY,80,1.0,70,-0.15996516165461827
596,US.NY,80,1.0,71,-0.1363742368144294
597,US.NY,80,1.0,72,-0.11321295012409749
598,US.NY,80,1.0,73,-0.09034964510372667
599,US.NY,80,1.0,74,-0.06920354874143664
600,US.NY,80,1.0,75,-0.048391496476218876
601,US.NY,80,1.0,76,-0.03070298797506199
602,US.NY,80,1.0,77,-0.01358791935173187
603,US.NY,80,1.0,78,0.0017500107829526712
604,US.NY,80,1.0,79,0.015688848162431768
605,US.NY,80,1.0,80,0.028268687037957818
606,US.NY,80,1.0,81,0.04025141773464913
607,US.NY,80,1.0,82,0.05024713109673673
608,US.NY,80,1.0,83,0.05895738941386064
609,US.NY,80,1.0,84,0.06628398541392855
610,US.NY,80,1.0,85,0.07293442957154728
611,US.NY,80,1.0,86,0.07841512208219825
612,US.NY,80,1.0,87,0.08310005196734416
613,US.NY,80,1.0,88,0.08696328613588822
614,US.NY,80,1.0,89,0.09035651413744628
615,US.NY,80,1.0,90,0.0931696323298814
616,US.NY,80,1.0,91,0.09536287000333488
617,US.NY,80,1.0,92,0.09720058540543253
618,US.NY,80,1.0,93,0.09828320485276709
619,US.NY,80,1.0,94,0.09878800416884825
620,US.NY,80,1.0,95,0.09897078019693861
621,US.NY,80,1.0,96,0.09904228285606553
622,US.NY,80,1.0,97,0.09874773570297535
623,US.NY,80,1.0,98,0.09859499925359838
624,US.NY,80,1.0,99,0.09820470872088372
625,US.NY,80,1.0,100,0.0977216364571376
626,US.NY,80,1.0,101,0.09722569719903262
627,US.NY,80,1.0,102,0.09643575831954632
628,US.NY,80,1.0,103,0.09580950652292586
629,US.NY,80,1.0,104,0.09505092627568601
630,US.NY,100,1.0,0,0.0
631,US.NY,100,1.0,1,0.0
632,US.NY,100,1.0,2,0.0
633,US.NY,100,1.0,3,0.0
634,US.NY,100,1.0,4,0.0
635,US.NY,100,1.0,5,0.0
636,US.NY,100,1.0,6,0.0
637,US.NY,100,1.0,7,-0.0048261432815777106
638,US.NY,100,1.0,8,0.010241355981488454
639,US.NY,100,1.0,9,0.01812058565575647
640,US.NY,100,1.0,10,0.034752930444570396
641,US.NY,100,1.0,11,0.03904443393378809
642,US.NY,100,1.0,12,0.039962644551949644
643,US.NY,100,1.0,13,0.03504668118796683
644,US.NY,100,1.0,14,0.02680510998418484
645,US.NY,100,1.0,15,0.010702352763636291
646,US.NY,100,1.0,16,-0.009529863458279664
647,US.NY,100,1.0,17,-0.046300746777083734
648,US.NY,100,1.0,18,-0.07640441155877253
649,US.NY,100,1.0,19,-0.12186676290316667
650,US.NY,100,1.0,20,-0.16076219355809496
651,US.NY,100,1.0,21,-0.21328083446994217
652,US.NY,100,1.0,22,-0.26347970811589905
653,US.NY,100,1.0,23,-0.3207940545257748
654,US.NY,100,1.0,24,-0.3796911407920489
655,US.NY,100,1.0,25,-0.4396370488686352
656,US.NY,100,1.0,26,-0.5021175059543581
657,US.NY,100,1.0,27,-0.5652937264715496
658,US.NY,100,1.0,28,-0.6287144198814154
659,US.NY,100,1.0,29,-0.6923922789636716
660,US.NY,100,1.0,30,-0.7557302453150894
661,US.NY,100,1.0,31,-0.818778119430219
662,US.NY,100,1.0,32,-0.8802383010160897
663,US.NY,100,1.0,33,-0.9398552918831293
664,US.NY,100,1.0,34,-0.9983947155269179
665,US.NY,100,1.0,35,-1.0571111412284062
666,US.NY,100,1.0,36,-1.113526266414111
667,US.NY,100,1.0,37,-1.167165455785646
668,US.NY,100,1.0,38,-1.2178895865220918
669,US.NY,100,1.0,39,-1.2669480512412679
670,US.NY,100,1.0,40,-1.3135869983785686
671,US.NY,100,1.0,41,-1.3549418915397848
672,US.NY,100,1.0,42,-1.3937494931365646
673,US.NY,100,1.0,43,-1.4292292469912593
674,US.NY,100,1.0,44,-1.4549980288424247
675,US.NY,100,1.0,45,-1.469758113958064
676,US.NY,100,1.0,46,-1.4660015240270385
677,US.NY,100,1.0,47,-1.4426654254057314
678,US.NY,100,1.0,48,-1.4106018461073289
679,US.NY,100,1.0,49,-1.3805371556257384
680,US.NY,100,1.0,50,-1.3396046333758016
681,US.NY,100,1.0,51,-1.2911937493007564
682,US.NY,100,1.0,52,-1.2307099411295597
683,US.NY,100,1.0,53,-1.161308584126819
684,US.NY,100,1.0,54,-1.0970830689310263
685,US.NY,100,1.0,55,-1.032070302738497
686,US.NY,100,1.0,56,-0.965565662059753
687,US.NY,100,1.0,57,-0.9042553050502611
688,US.NY,100,1.0,58,-0.8422782286758523
689,US.NY,100,1.0,59,-0.7848552967797962
690,US.NY,100,1.0,60,-0.7268449131725974
691,US.NY,100,1.0,61,-0.6762038579238627
692,US.NY,100,1.0,62,-0.6301917598904638
693,US.NY,100,1.0,63,-0.5904036783914601
694,US.NY,100,1.0,64,-0.5508979987974949
695,US.NY,100,1.0,65,-0.5150480637552302
696,US.NY,100,1.0,66,-0.48088046955848673
697,US.NY,100,1.0,67,-0.4526286813390179
698,US.NY,100,1.0,68,-0.42173052320981785
699,US.NY,100,1.0,69,-0.3862508191307179
700,US.NY,100,1.0,70,-0.3535417995392809
701,US.NY,100,1.0,71,-0.32083031605530943
702,US.NY,100,1.0,72,-0.28939433249490776
703,US.NY,100,1.0,73,-0.2556121508214382
704,US.NY,100,1.0,74,-0.22532613310433103
705,US.NY,100,1.0,75,-0.1971337022959374
706,US.NY,100,1.0,76,-0.17120715665910335
707,US.NY,100,1.0,77,-0.1432362770764528
708,US.NY,100,1.0,78,-0.11975465946874042
709,US.NY,100,1.0,79,-0.09457930240153178
710,US.NY,100,1.0,80,-0.07427043174517145
711,US.NY,100,1.0,81,-0.05402099316330622
712,US.NY,100,1.0,82,-0.036544454083597966
713,US.NY,100,1.0,83,-0.01911448008401484
714,US.NY,100,1.0,84,-0.00513589688252436
715,US.NY,100,1.0,85,0.008752990675553463
716,US.NY,100,1.0,86,0.019894613168980335
717,US.NY,100,1.0,87,0.030908337240775907
718,US.NY,100,1.0,88,0.03979363147914583
719,US.NY,100,1.0,89,0.04765611166173134
720,US.NY,100,1.0,90,0.05472850363796855
721,US.NY,100,1.0,91,0.06056247851771168
722,US.NY,100,1.0,92,0.0659428482928881
723,US.NY,100,1.0,93,0.0701294745786285
724,US.NY,100,1.0,94,0.07359012363958861
725,US.NY,100,1.0,95,0.07640869226095415
726,US.NY,100,1.0,96,0.07873605030686015
727,US.NY,100,1.0,97,0.08047874407561828
728,US.NY,100,1.0,98,0.08177972910987652
729,US.NY,100,1.0,99,0.08245993766424764
730,US.NY,100,1.0,100,0.08253061902585568
731,US.NY,100,1.0,101,0.08233089440368158
732,US.NY,100,1.0,102,0.08172724073252091
733,US.NY,100,1.0,103,0.08074691015711455
734,US.NY,100,1.0,104,0.07943373009922094
735,US.NY,120,1.0,0,0.0
736,US.NY,120,1.0,1,0.0
737,US.NY,120,1.0,2,0.0
738,US.NY,120,1.0,3,0.0
739,US.NY,120,1.0,4,0.0
740,US.NY,120,1.0,5,0.0
741,US.NY,120,1.0,6,0.0
742,US.NY,120,1.0,7,-0.004702525562150228
743,US.NY,120,1.0,8,0.010762680799047963
744,US.NY,120,1.0,9,0.01894962327437799
745,US.NY,120,1.0,10,0.036313694370582184
746,US.NY,120,1.0,11,0.04137806370616559
747,US.NY,120,1.0,12,0.041864296720928174
748,US.NY,120,1.0,13,0.036445226411463416
749,US.NY,120,1.0,14,0.02942231138836071
750,US.NY,120,1.0,15,0.014168502029132668
751,US.NY,120,1.0,16,-0.00483440603229468
752,US.NY,120,1.0,17,-0.03903184070529475
753,US.NY,120,1.0,18,-0.0695770897824799
754,US.NY,120,1.0,19,-0.11658492394158726
755,US.NY,120,1.0,20,-0.15739636702803983
756,US.NY,120,1.0,21,-0.21236887069042698
757,US.NY,120,1.0,22,-0.265998627584485
758,US.NY,120,1.0,23,-0.3272220514967339
759,US.NY,120,1.0,24,-0.3900233372559181
760,US.NY,120,1.0,25,-0.4565191427644555
761,US.NY,120,1.0,26,-0.5244745930538475
762,US.NY,120,1.0,27,-0.5941664156099202
763,US.NY,120,1.0,28,-0.665324478214735
764,US.NY,120,1.0,29,-0.7367975706348173
765,US.NY,120,1.0,30,-0.8077085222398028
766,US.NY,120,1.0,31,-0.8797847456871732
767,US.NY,120,1.0,32,-0.9516966847443742
768,US.NY,120,1.0,33,-1.023291901615675
769,US.NY,120,1.0,34,-1.0939000930924592
770,US.NY,120,1.0,35,-1.1634447789549252
771,US.NY,120,1.0,36,-1.232036859254937
772,US.NY,120,1.0,37,-1.297984660220708
773,US.NY,120,1.0,38,-1.3608339545526205
774,US.NY,120,1.0,39,-1.4224037918001975
775,US.NY,120,1.0,40,-1.482082205766
776,US.NY,120,1.0,41,-1.5384380482040383
777,US.NY,120,1.0,42,-1.590474587476487
778,US.NY,120,1.0,43,-1.6388789011714255
779,US.NY,120,1.0,44,-1.68388331693351
780,US.NY,120,1.0,45,-1.7192875114171113
781,US.NY,120,1.0,46,-1.743130599481224
782,US.NY,120,1.0,47,-1.738757264894475
783,US.NY,120,1.0,48,-1.7156352262700847
784,US.NY,120,1.0,49,-1.6869980006395613
785,US.NY,120,1.0,50,-1.6544580936721398
786,US.NY,120,1.0,51,-1.6122231926709696
787,US.NY,120,1.0,52,-1.5643904273807907
788,US.NY,120,1.0,53,-1.5016588772467032
789,US.NY,120,1.0,54,-1.4400162431742136
790,US.NY,120,1.0,55,-1.3677661286445875
791,US.NY,120,1.0,56,-1.2954531475236064
792,US.NY,120,1.0,57,-1.2249049356529818
793,US.NY,120,1.0,58,-1.1547441024420735
794,US.NY,120,1.0,59,-1.091089662782796
795,US.NY,120,1.0,60,-1.0287143815541966
796,US.NY,120,1.0,61,-0.9614487465112842
797,US.NY,120,1.0,62,-0.8989735158642875
798,US.NY,120,1.0,63,-0.8419283559358504
799,US.NY,120,1.0,64,-0.7857052650410701
800,US.NY,120,1.0,65,-0.7396968255147685
801,US.NY,120,1.0,66,-0.6938751938406873
802,US.NY,120,1.0,67,-0.6538344264738982
803,US.NY,120,1.0,68,-0.6145090092398608
804,US.NY,120,1.0,69,-0.5791855259026257
805,US.NY,120,1.0,70,-0.5457803197870481
806,US.NY,120,1.0,71,-0.5086756412492233
807,US.NY,120,1.0,72,-0.47130478765416983
808,US.NY,120,1.0,73,-0.43303356799598847
809,US.NY,120,1.0,74,-0.398539893799299
810,US.NY,120,1.0,75,-0.36365326607491477
811,US.NY,120,1.0,76,-0.3303971627894309
812,US.NY,120,1.0,77,-0.2986889813233917
813,US.NY,120,1.0,78,-0.2677165828766759
814,US.NY,120,1.0,79,-0.23478573829364136
815,US.NY,120,1.0,80,-0.20667023568552434
816,US.NY,120,1.0,81,-0.17574766262119512
817,US.NY,120,1.0,82,-0.1516792403852163
818,US.NY,120,1.0,83,-0.1270634109137525
819,US.NY,120,1.0,84,-0.10496670001330921
820,US.NY,120,1.0,85,-0.0826239731763656
821,US.NY,120,1.0,86,-0.0640988113887575
822,US.NY,120,1.0,87,-0.045834573331848816
823,US.NY,120,1.0,88,-0.029732064989329565
824,US.NY,120,1.0,89,-0.0152225502781822
825,US.NY,120,1.0,90,-0.002259862323139572
826,US.NY,120,1.0,91,0.009217820179419078
827,US.NY,120,1.0,92,0.019528339366536862
828,US.NY,120,1.0,93,0.028354898388904815
829,US.NY,120,1.0,94,0.036203764943021355
830,US.NY,120,1.0,95,0.0426365901478265
831,US.NY,120,1.0,96,0.04834729573739427
832,US.NY,120,1.0,97,0.05313852143080666
833,US.NY,120,1.0,98,0.05724558140911551
834,US.NY,120,1.0,99,0.06065379186832587
835,US.NY,120,1.0,100,0.06324884312747248
836,US.NY,120,1.0,101,0.0655456638386287
837,US.NY,120,1.0,102,0.06686441876448956
838,US.NY,120,1.0,103,0.06787595864536922
839,US.NY,120,1.0,104,0.06856204072132055
840,MEX,60,1.0,0,0.0
841,MEX,60,1.0,1,0.0
842,MEX,60,1.0,2,0.0
843,MEX,60,1.0,3,0.0
844,MEX,60,1.0,4,0.0
845,MEX,60,1.0,5,0.0
846,MEX,60,1.0,6,0.0
847,MEX,60,1.0,7,0.0
848,MEX,60,1.0,8,0.0008884194977687443
849,MEX,60,1.0,9,0.0028168677227657923
850,MEX,60,1.0,10,0.0054667753534687336
851,MEX,60,1.0,11,0.008820051413849228
852,MEX,60,1.0,12,0.010184409928282179
853,MEX,60,1.0,13,0.012340598942794934
854,MEX,60,1.0,14,0.012907989244514972
855,MEX,60,1.0,15,0.01273884951678017
856,MEX,60,1.0,16,0.011209430307057566
857,MEX,60,1.0,17,0.007762149674150898
858,MEX,60,1.0,18,0.0032119733938573702
859,MEX,60,1.0,19,-0.002739584069555434
860,MEX,60,1.0,20,-0.009264852778112509
861,MEX,60,1.0,21,-0.016852569323622113
862,MEX,60,1.0,22,-0.024870857326264595
863,MEX,60,1.0,23,-0.033950441072705395
864,MEX,60,1.0,24,-0.043810708039693225
865,MEX,60,1.0,25,-0.05447887253537953
866,MEX,60,1.0,26,-0.06583144263042628
867,MEX,60,1.0,27,-0.07754016519343487
868,MEX,60,1.0,28,-0.08866013702519826
869,MEX,60,1.0,29,-0.09939032772442458
870,MEX,60,1.0,30,-0.10946507084101942
871,MEX,60,1.0,31,-0.11894081893872865
872,MEX,60,1.0,32,-0.1277070333515984
873,MEX,60,1.0,33,-0.13570103398536926
874,MEX,60,1.0,34,-0.1430491774334408
875,MEX,60,1.0,35,-0.14972888889781544
876,MEX,60,1.0,36,-0.15587483872506747
877,MEX,60,1.0,37,-0.16154245193639172
878,MEX,60,1.0,38,-0.16646198304924864
879,MEX,60,1.0,39,-0.17110712916930115
880,MEX,60,1.0,40,-0.17390830351527997
881,MEX,60,1.0,41,-0.17599206635037223
882,MEX,60,1.0,42,-0.17739581399507376
883,MEX,60,1.0,43,-0.1783574069759375
884,MEX,60,1.0,44,-0.1788030179191824
885,MEX,60,1.0,45,-0.17933329213924987
886,MEX,60,1.0,46,-0.17931084189188873
887,MEX,60,1.0,47,-0.1781827870213748
888,MEX,60,1.0,48,-0.17657623984671522
889,MEX,60,1.0,49,-0.17428693736826206
890,MEX,60,1.0,50,-0.17091239429131155
891,MEX,60,1.0,51,-0.1675846199682418
892,MEX,60,1.0,52,-0.16384455198998893
893,MEX,60,1.0,53,-0.16009856785776932
894,MEX,60,1.0,54,-0.15604855568770448
895,MEX,60,1.0,55,-0.15197702739983
896,MEX,60,1.0,56,-0.14766947570689082
897,MEX,60,1.0,57,-0.14328962238513432
898,MEX,60,1.0,58,-0.13538688621049788
899,MEX,60,1.0,59,-0.12792649152558733
900,MEX,60,1.0,60,-0.12101685963601394
901,MEX,60,1.0,61,-0.11122864519664821
902,MEX,60,1.0,62,-0.10224353308753154
903,MEX,60,1.0,63,-0.0936428464347272
904,MEX,60,1.0,64,-0.08563962905584477
905,MEX,60,1.0,65,-0.07816301165404216
906,MEX,60,1.0,66,-0.0712581749629404
907,MEX,60,1.0,67,-0.06493866386132474
908,MEX,60,1.0,68,-0.05909699117316869
909,MEX,60,1.0,69,-0.053786059769866945
910,MEX,60,1.0,70,-0.048904267491700626
911,MEX,60,1.0,71,-0.044454790379211406
912,MEX,60,1.0,72,-0.040304826344983447
913,MEX,60,1.0,73,-0.03656933560163278
914,MEX,60,1.0,74,-0.03315076388421545
915,MEX,60,1.0,75,-0.03001557594114468
916,MEX,60,1.0,76,-0.027151534675018407
917,MEX,60,1.0,77,-0.0245841729607843
918,MEX,60,1.0,78,-0.02222736405196324
919,MEX,60,1.0,79,-0.020098295932657884
920,MEX,60,1.0,80,-0.01818644407638459
921,MEX,60,1.0,81,-0.016453976235475398
922,MEX,60,1.0,82,-0.014865800275698504
923,MEX,60,1.0,83,-0.013450780800849937
924,MEX,60,1.0,84,-0.012081377986716824
925,MEX,60,1.0,85,-0.010919040560930515
926,MEX,60,1.0,86,-0.009881938773026455
927,MEX,60,1.0,87,-0.008858163900360427
928,MEX,60,1.0,88,-0.008029995759939457
929,MEX,60,1.0,89,-0.007268742434485276
930,MEX,60,1.0,90,-0.006581596721710881
931,MEX,60,1.0,91,-0.00599848190554475
932,MEX,60,1.0,92,-0.005478919037904539
933,MEX,60,1.0,93,-0.005008709349274554
934,MEX,60,1.0,94,-0.00459295941466209
935,MEX,60,1.0,95,-0.0042087519219080605
936,MEX,60,1.0,96,-0.0038869131468999285
937,MEX,60,1.0,97,-0.0035637665904753035
938,MEX,60,1.0,98,-0.003331355153080029
939,MEX,60,1.0,99,-0.0031147305054601837
940,MEX,60,1.0,100,-0.0029246351376688295
941,MEX,60,1.0,101,-0.0027709396855035706
942,MEX,60,1.0,102,-0.002659560302942232
943,MEX,60,1.0,103,-0.0025602000541913306
944,MEX,60,1.0,104,-0.0024726409756925527
945,MEX,80,1.0,0,0.0
946,MEX,80,1.0,1,0.0
947,MEX,80,1.0,2,0.0
948,MEX,80,1.0,3,0.0
949,MEX,80,1.0,4,0.0
950,MEX,80,1.0,5,0.0
951,MEX,80,1.0,6,0.0
952,MEX,80,1.0,7,0.0
953,MEX,80,1.0,8,0.0008618279426331199
954,MEX,80,1.0,9,0.002784546839595947
955,MEX,80,1.0,10,0.005377161189912272
956,MEX,80,1.0,11,0.007809167529249095
957,MEX,80,1.0,12,0.008509982671411898
958,MEX,80,1.0,13,0.01037621786696974
959,MEX,80,1.0,14,0.010414392628765867
960,MEX,80,1.0,15,0.010322194040068844
961,MEX,80,1.0,16,0.008365223725492754
962,MEX,80,1.0,17,0.004508607514375207
963,MEX,80,1.0,18,-0.0010936789022752968
964,MEX,80,1.0,19,-0.00791761997248619
965,MEX,80,1.0,20,-0.015328568065420267
966,MEX,80,1.0,21,-0.02358066869979636
967,MEX,80,1.0,22,-0.03218026553477582
968,MEX,80,1.0,23,-0.04095600806927058
969,MEX,80,1.0,24,-0.049729041628010506
970,MEX,80,1.0,25,-0.058076890543456994
971,MEX,80,1.0,26,-0.0662317482894581
972,MEX,80,1.0,27,-0.07494353408595833
973,MEX,80,1.0,28,-0.08467183968213776
974,MEX,80,1.0,29,-0.09514635911765934
975,MEX,80,1.0,30,-0.10652228245201512
976,MEX,80,1.0,31,-0.11879384921947844
977,MEX,80,1.0,32,-0.13131124775249692
978,MEX,80,1.0,33,-0.14372016270463028
979,MEX,80,1.0,34,-0.15592901824019734
980,MEX,80,1.0,35,-0.1672397081928012
981,MEX,80,1.0,36,-0.1778157052374385
982,MEX,80,1.0,37,-0.18754594136806135
983,MEX,80,1.0,38,-0.19640796633731972
984,MEX,80,1.0,39,-0.20458465157763284
985,MEX,80,1.0,40,-0.21174304217208562
986,MEX,80,1.0,41,-0.2184266769806653
987,MEX,80,1.0,42,-0.2246561691292337
988,MEX,80,1.0,43,-0.23063347743117468
989,MEX,80,1.0,44,-0.2359927033333209
990,MEX,80,1.0,45,-0.23886820325553781
991,MEX,80,1.0,46,-0.24105774069576036
992,MEX,80,1.0,47,-0.24254412766987477
993,MEX,80,1.0,48,-0.24242748602405495
994,MEX,80,1.0,49,-0.23907757283014863
995,MEX,80,1.0,50,-0.23565675920176332
996,MEX,80,1.0,51,-0.23187590089888133
997,MEX,80,1.0,52,-0.22831129359180968
998,MEX,80,1.0,53,-0.2249779456289569
999,MEX,80,1.0,54,-0.22224250286716485
1000,MEX,80,1.0,55,-0.21950983135643476
1001,MEX,80,1.0,56,-0.21722161869580647
1002,MEX,80,1.0,57,-0.21374332496112425
1003,MEX,80,1.0,58,-0.2100274198011176
1004,MEX,80,1.0,59,-0.2067273891263266
1005,MEX,80,1.0,60,-0.20371855777662207
1006,MEX,80,1.0,61,-0.20097962759775267
1007,MEX,80,1.0,62,-0.19715358856126075
1008,MEX,80,1.0,63,-0.19168765392441056
1009,MEX,80,1.0,64,-0.18663787401165255
1010,MEX,80,1.0,65,-0.1818688311727601
1011,MEX,80,1.0,66,-0.17597615501000474
1012,MEX,80,1.0,67,-0.17008220220349202
1013,MEX,80,1.0,68,-0.1644871085845434
1014,MEX,80,1.0,69,-0.15912361682401954
1015,MEX,80,1.0,70,-0.1541786462491812
1016,MEX,80,1.0,71,-0.1495807359477852
1017,MEX,80,1.0,72,-0.14531322727582285
1018,MEX,80,1.0,73,-0.14134439096550322
1019,MEX,80,1.0,74,-0.13756244284479635
1020,MEX,80,1.0,75,-0.13405593839705965
1021,MEX,80,1.0,76,-0.13077452803839096
1022,MEX,80,1.0,77,-0.1278234881714968
1023,MEX,80,1.0,78,-0.12506241912179084
1024,MEX,80,1.0,79,-0.12258523204886629
1025,MEX,80,1.0,80,-0.12035157255522178
1026,MEX,80,1.0,81,-0.11829499289065515
1027,MEX,80,1.0,82,-0.1164543217077263
1028,MEX,80,1.0,83,-0.11473365503706923
1029,MEX,80,1.0,84,-0.11320031248315265
1030,MEX,80,1.0,85,-0.11161303951531254
1031,MEX,80,1.0,86,-0.10998759178565409
1032,MEX,80,1.0,87,-0.10823382579050467
1033,MEX,80,1.0,88,-0.10657963800768666
1034,MEX,80,1.0,89,-0.10511199590029774
1035,MEX,80,1.0,90,-0.10377108403810675
1036,MEX,80,1.0,91,-0.10244306316400387
1037,MEX,80,1.0,92,-0.10110196447588038
1038,MEX,80,1.0,93,-0.09976843223731269
1039,MEX,80,1.0,94,-0.09858903137801578
1040,MEX,80,1.0,95,-0.09749317284007963
1041,MEX,80,1.0,96,-0.09647522070839187
1042,MEX,80,1.0,97,-0.09558540001625149
1043,MEX,80,1.0,98,-0.09473113852314086
1044,MEX,80,1.0,99,-0.09397816781322454
1045,MEX,80,1.0,100,-0.0933605213405797
1046,MEX,80,1.0,101,-0.09265861638056982
1047,MEX,80,1.0,102,-0.09186871641493344
1048,MEX,80,1.0,103,-0.09102245729849523
1049,MEX,80,1.0,104,-0.09029785298989568
1050,MEX,100,1.0,0,0.0
1051,MEX,100,1.0,1,0.0
1052,MEX,100,1.0,2,0.0
1053,MEX,100,1.0,3,0.0
1054,MEX,100,1.0,4,0.0
1055,MEX,100,1.0,5,0.0
1056,MEX,100,1.0,6,0.0
1057,MEX,100,1.0,7,0.0
1058,MEX,100,1.0,8,0.0009096865143387589
1059,MEX,100,1.0,9,0.0028621107316828542
1060,MEX,100,1.0,10,0.005761773472134912
1061,MEX,100,1.0,11,0.009052431713585385
1062,MEX,100,1.0,12,0.010291959379604698
1063,MEX,100,1.0,13,0.012339820501505727
1064,MEX,100,1.0,14,0.012285952362867114
1065,MEX,100,1.0,15,0.012179710692938883
1066,MEX,100,1.0,16,0.00951476357613501
1067,MEX,100,1.0,17,0.0053324786587483075
1068,MEX,100,1.0,18,-0.0013412543763746676
1069,MEX,100,1.0,19,-0.009406279995238798
1070,MEX,100,1.0,20,-0.01928843673184577
1071,MEX,100,1.0,21,-0.031424990638584394
1072,MEX,100,1.0,22,-0.04466120187686107
1073,MEX,100,1.0,23,-0.059596407979722876
1074,MEX,100,1.0,24,-0.07496791486778509
1075,MEX,100,1.0,25,-0.09034069839958248
1076,MEX,100,1.0,26,-0.10570775260334564
1077,MEX,100,1.0,27,-0.12008185821028583
1078,MEX,100,1.0,28,-0.13334400711298988
1079,MEX,100,1.0,29,-0.14547367959854007
1080,MEX,100,1.0,30,-0.1566555219455812
1081,MEX,100,1.0,31,-0.16736961447854082
1082,MEX,100,1.0,32,-0.17720220007255705
1083,MEX,100,1.0,33,-0.1863347801033477
1084,MEX,100,1.0,34,-0.19431187299189245
1085,MEX,100,1.0,35,-0.20169386306809756
1086,MEX,100,1.0,36,-0.2087606155515953
1087,MEX,100,1.0,37,-0.21523027241300285
1088,MEX,100,1.0,38,-0.21967610642015245
1089,MEX,100,1.0,39,-0.2226269283234772
1090,MEX,100,1.0,40,-0.22518155473788548
1091,MEX,100,1.0,41,-0.2278594862557326
1092,MEX,100,1.0,42,-0.22859997076702943
1093,MEX,100,1.0,43,-0.22899358183080532
1094,MEX,100,1.0,44,-0.2293454684403784
1095,MEX,100,1.0,45,-0.23011045828411625
1096,MEX,100,1.0,46,-0.23100127538111526
1097,MEX,100,1.0,47,-0.23175760895748354
1098,MEX,100,1.0,48,-0.232132008089736
1099,MEX,100,1.0,49,-0.2324412983908397
1100,MEX,100,1.0,50,-0.2326623757227586
1101,MEX,100,1.0,51,-0.23286287106645265
1102,MEX,100,1.0,52,-0.2327656904533626
1103,MEX,100,1.0,53,-0.23159457220960356
1104,MEX,100,1.0,54,-0.22933986366294734
1105,MEX,100,1.0,55,-0.2263524238804271
1106,MEX,100,1.0,56,-0.22245582692363985
1107,MEX,100,1.0,57,-0.21827235877545093
1108,MEX,100,1.0,58,-0.21325368537741252
1109,MEX,100,1.0,59,-0.20794191325750333
1110,MEX,100,1.0,60,-0.2018031562279754
1111,MEX,100,1.0,61,-0.19224427059839622
1112,MEX,100,1.0,62,-0.182764599156493
1113,MEX,100,1.0,63,-0.17397247821683282
1114,MEX,100,1.0,64,-0.16550334814535717
1115,MEX,100,1.0,65,-0.15746995838129552
1116,MEX,100,1.0,66,-0.1501084257427121
1117,MEX,100,1.0,67,-0.14344627591427184
1118,MEX,100,1.0,68,-0.13739199533565616
1119,MEX,100,1.0,69,-0.12990625460169714
1120,MEX,100,1.0,70,-0.12062651802574598
1121,MEX,100,1.0,71,-0.11179254808129091
1122,MEX,100,1.0,72,-0.10323025415387432
1123,MEX,100,1.0,73,-0.09508968859033295
1124,MEX,100,1.0,74,-0.08763001007142668
1125,MEX,100,1.0,75,-0.08065445977175623
1126,MEX,100,1.0,76,-0.07426685062439375
1127,MEX,100,1.0,77,-0.06823150173840276
1128,MEX,100,1.0,78,-0.06270459957818941
1129,MEX,100,1.0,79,-0.05720590813103055
1130,MEX,100,1.0,80,-0.052227028652729324
1131,MEX,100,1.0,81,-0.0476213028005823
1132,MEX,100,1.0,82,-0.04345623700496848
1133,MEX,100,1.0,83,-0.03964841349511916
1134,MEX,100,1.0,84,-0.036190764023968924
1135,MEX,100,1.0,85,-0.03305314734400877
1136,MEX,100,1.0,86,-0.030223295220177526
