State,Sector,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
MO,Administrative and support and waste management and remediation services,3439.3,3615.6,3974.2,4341.1,4571.5,4654.1,5036.3,5579.7,6154.3,6294.1,7026.3,7296.5,7008.7,7321.6,7570.9,7642.0,7980.9,8297.9,8514.3,8709.7,9240.5,9747.5,9962.1
MO,Educational services,1957.2,1999.0,2145.3,2340.2,2045.6,2096.1,2171.2,2330.2,2358.8,2566.6,2684.2,2885.5,3257.0,3381.9,3468.4,3727.9,3828.1,3927.2,3949.2,4052.1,4121.8,4317.1,4470.8
MO,Health care and social assistance,10516.3,10883.4,11440.3,12074.6,13258.2,14195.8,15107.5,16083.7,16920.9,17870.6,18674.6,20063.5,21367.8,21848.6,22391.7,23487.8,24181.8,24133.9,25637.1,26556.5,27769.7,29075.0,30447.9
MO,"Arts, entertainment, and recreation",2247.0,2143.0,2247.4,2360.3,2248.0,2542.4,2672.3,2649.9,2841.1,2822.0,2967.5,3057.3,3058.3,3225.1,3502.9,3473.3,3693.9,3802.4,3810.8,3774.1,3547.0,3651.9,3777.7
MO,Accommodation and food services,3791.3,4055.3,4434.5,4698.3,4854.4,5124.9,5326.6,5574.9,5840.3,6004.3,6264.2,6404.4,6418.8,6597.6,6583.8,6917.1,7188.4,7380.3,8285.4,8580.8,9027.4,9583.8,9982.2
MO,Other services (except government and government enterprises),4644.0,4943.8,5230.1,5494.7,5209.2,5471.4,5483.9,5752.7,5953.4,6151.3,6052.5,6082.5,6049.9,6085.3,6123.6,6276.1,6355.3,6571.9,6835.6,6964.5,7167.1,7543.7,7950.4
MO,Government and government enterprises,18246.8,19019.7,20213.3,21739.5,22352.2,23394.5,24567.5,25651.3,26634.6,28171.2,29490.3,30968.8,32355.4,32816.2,32835.9,33134.0,34103.3,34724.0,35556.6,35861.1,36692.0,37862.3,38837.9
MT,All industry total,19323.1,20450.0,20821.0,21878.4,22793.3,23868.0,25647.4,27894.9,30528.0,32967.0,36090.7,36814.5,36031.8,38103.2,40616.4,42041.6,43136.8,44608.4,46269.3,45680.3,47946.9,50692.3,52934.6
MT,"Agriculture, forestry, fishing and hunting",837.2,782.2,740.9,664.4,708.3,756.9,873.3,1206.6,1189.1,916.5,1252.2,1396.4,1214.8,1438.9,1643.0,1834.4,2141.0,2084.4,2004.9,1812.2,1399.3,1805.4,1991.0
MT,"Mining, quarrying, and oil and gas extraction",658.8,644.2,660.1,735.6,781.3,721.7,811.6,1023.7,1442.6,1794.2,2068.9,2407.4,1973.7,2295.6,2709.9,2691.4,2657.5,2601.4,1960.4,1562.5,1893.6,1903.1,2212.0
MT,Utilities,648.9,607.5,662.6,640.5,659.8,613.8,644.7,682.8,677.7,755.5,809.4,855.7,946.1,986.6,1062.1,1028.4,1061.7,1070.7,1096.5,1092.5,1094.8,1047.9,1129.5
MT,Construction,1028.2,1159.8,1203.0,1269.9,1333.3,1380.5,1568.7,1761.3,2064.4,2281.9,2604.0,2367.7,2174.2,1963.2,1958.5,2092.5,2196.9,2349.4,2548.6,2649.1,2759.4,2941.7,3062.8
MT,Manufacturing,1410.8,1555.4,1351.7,1361.6,1393.3,1270.2,1598.0,1806.8,1975.9,2160.0,2733.8,2155.1,1585.1,1922.6,2553.6,2602.5,2617.6,3021.1,3362.0,2404.5,2883.1,3513.4,3354.4
MT,Wholesale trade,1180.6,1221.4,1194.8,1254.2,1231.3,1279.8,1367.8,1533.8,1637.7,1767.3,1879.5,1957.8,1878.7,1992.6,2085.4,2301.8,2486.6,2540.1,2637.7,2599.2,2642.4,2764.4,2844.9
MT,Retail trade,1523.3,1661.6,1650.3,1679.1,1762.2,1878.0,1930.1,2041.0,2280.3,2425.8,2517.0,2517.2,2521.7,2730.4,2716.5,2729.4,2698.3,2747.7,2884.6,2992.3,3111.7,3221.0,3365.2
MT,Transportation and warehousing,858.1,952.9,928.3,1020.4,972.5,979.1,1059.1,1187.3,1337.0,1495.1,1515.5,1672.9,1589.2,1739.9,1778.6,1934.0,2042.2,2125.2,2147.0,2019.9,2115.2,2310.6,2389.0
MT,Information,536.4,578.4,585.5,561.3,632.8,717.6,740.1,845.8,879.3,906.9,935.8,972.6,1013.4,1070.2,1034.0,994.0,1070.3,1018.4,1071.5,1092.2,1133.9,1129.3,1148.5
MT,Finance and insurance,757.5,846.9,903.4,1000.3,1097.7,1256.2,1338.8,1364.6,1528.8,1638.3,1734.8,1687.0,1709.4,1740.8,1824.6,1897.7,1851.5,2075.5,2142.3,2281.3,2373.4,2632.1,2683.9
MT,Real estate and rental and leasing,2180.9,2330.3,2539.4,2710.8,2929.7,3022.1,3085.9,3236.0,3709.6,4140.7,4503.4,4490.6,4689.3,5001.1,5479.1,5452.3,5679.1,5671.4,6223.2,6336.7,6841.9,7072.1,7482.4
MT,"Professional, scientific, and technical services",767.6,807.0,818.7,896.0,996.3,1100.3,1152.1,1201.5,1303.3,1415.0,1562.0,1732.8,1678.9,1756.8,1852.7,2036.7,1976.5,2082.0,2202.0,2269.5,2395.6,2508.4,2693.3
MT,Management of companies and enterprises,51.6,63.2,58.0,67.4,70.2,73.0,75.2,65.4,69.8,80.6,108.4,130.6,138.1,150.0,176.9,201.6,206.8,199.0,217.7,215.9,222.0,227.2,236.2
MT,Administrative and support and waste management and remediation services,351.6,354.8,387.5,411.8,443.9,465.2,517.3,554.8,608.1,694.2,797.2,828.6,816.7,881.5,928.8,975.4,898.2,922.7,964.7,953.3,1018.8,1089.4,1133.1
MT,Educational services,74.5,76.9,85.8,88.9,107.4,110.9,116.8,131.2,134.3,154.1,160.7,171.4,189.2,195.1,215.3,220.0,228.3,239.6,246.3,259.3,266.4,279.3,295.4
MT,Health care and social assistance,1533.0,1646.0,1717.7,1821.5,1941.5,2133.6,2252.7,2416.2,2573.1,2767.8,2902.7,3200.3,3442.7,3561.5,3688.8,3834.5,3995.9,4108.4,4408.9,4658.4,4992.5,5154.0,5407.7
MT,"Arts, entertainment, and recreation",293.9,289.2,262.8,283.4,278.0,305.3,340.7,351.9,377.3,423.8,463.2,476.7,479.4,468.5,478.8,488.0,498.1,554.2,562.1,585.8,617.6,641.4,660.6
MT,Accommodation and food services,683.9,745.2,790.5,847.3,846.9,916.3,965.2,1039.0,1048.4,1131.3,1188.7,1179.7,1176.6,1194.8,1274.9,1412.5,1516.9,1610.5,1754.6,1794.8,1834.4,1944.0,2036.8
MT,Other services (except government and government enterprises),674.0,720.8,722.1,749.8,668.6,721.5,710.4,739.8,791.4,815.7,830.9,831.2,836.0,845.2,852.9,885.1,901.8,947.3,989.0,1011.0,1058.7,1126.3,1200.4
MT,Government and government enterprises,3272.5,3406.3,3557.9,3814.0,3938.3,4166.2,4498.9,4705.3,4899.8,5202.6,5522.7,5782.8,5978.4,6168.0,6302.0,6429.4,6411.6,6639.4,6845.2,7090.1,7292.3,7381.0,7607.4
NE,All industry total,49945.6,51917.2,53704.7,56541.1,59598.4,61622.3,66402.1,70320.2,74120.0,78283.1,83299.6,85661.3,87107.4,91785.5,99954.2,102605.3,106516.8,111386.8,115663.9,116879.2,120949.7,124705.4,130011.8
NE,"Agriculture, forestry, fishing and hunting",3321.1,2786.2,2138.9,2101.8,2491.6,2238.1,3987.6,4314.3,4016.1,3280.2,4877.7,5391.5,4951.1,5587.7,9521.1,7575.1,10146.6,8758.7,7984.8,6889.6,5528.0,5924.1,6351.6
NE,"Mining, quarrying, and oil and gas extraction",59.2,44.6,76.0,63.2,80.3,108.2,107.5,111.3,134.0,132.0,212.2,153.3,132.8,184.3,231.7,259.4,224.0,228.2,216.1,150.7,178.3,190.5,190.7
NE,Utilities,644.6,617.7,670.8,676.4,682.6,686.3,638.3,983.6,575.4,748.5,1003.5,1405.1,1857.7,2095.3,2539.6,2763.9,2363.8,2197.2,2611.8,3659.8,3434.6,3222.9,3137.8
NE,Construction,2057.9,2233.7,2430.3,2550.3,2559.1,2670.5,2918.0,3175.9,3230.0,3305.2,3674.3,3524.3,3782.8,3662.8,3545.9,3318.4,3308.6,3299.7,3353.8,3237.9,3291.1,3431.8,3556.0
NE,Manufacturing,6905.6,6874.9,7252.9,7782.5,7763.9,7394.8,7602.0,7608.6,8265.9,9450.3,9153.5,9967.5,10274.2,10926.2,12039.8,12695.2,13152.4,12922.5,12547.0,12370.7,12676.5,13327.0,13525.5
NE,Wholesale trade,3204.7,3383.3,3465.6,3601.4,3618.6,3710.4,3777.2,4170.8,4429.5,4595.8,4811.1,5490.6,5550.2,5935.9,6056.9,6561.8,6882.1,7484.6,7757.6,7480.4,7367.8,7923.4,8143.9
NE,Retail trade,3491.0,3722.1,3832.5,3972.8,4178.3,4271.7,4611.1,4778.8,4862.1,4890.9,4981.7,5090.8,5056.4,5144.9,5200.7,5514.1,5870.1,5837.8,6071.4,6237.8,6395.0,6394.9,6615.4
NE,Transportation and warehousing,3054.4,3535.5,3707.8,3884.4,4183.2,4175.8,4617.4,5187.6,5685.6,6213.6,6318.1,7000.5,6523.5,6898.0,8099.8,8101.2,7981.4,9716.9,9791.9,9217.2,9614.6,10229.0,10549.2
NE,Information,1927.1,1956.6,1862.6,1514.2,1785.1,2252.6,2510.9,2724.1,2653.9,2684.6,3105.6,2945.8,2848.9,2853.5,3018.2,2793.0,3066.4,3074.1,3371.8,3767.7,3810.1,3857.2,3906.1
NE,Finance and insurance,3536.0,3947.2,4124.7,4908.6,4821.1,4884.1,5551.2,5841.8,7400.7,8000.5,8836.2,6440.5,6998.9,7055.9,7132.5,8154.4,7804.5,10223.2,11626.6,11754.9,14868.2,13724.7,15353.1
NE,Real estate and rental and leasing,4737.6,4878.5,5275.2,5606.8,6113.6,6409.7,6357.6,6438.0,6706.1,6855.9,7489.8,7581.4,7863.9,8380.1,8969.5,9658.4,9906.8,10110.6,11083.6,11461.0,11718.4,12573.3,13142.0
NE,"Professional, scientific, and technical services",1976.7,2091.8,2217.6,2174.4,2355.4,2562.6,2725.7,2946.7,3168.3,3459.9,3594.0,4136.3,4150.9,4323.0,4413.9,4803.7,4590.0,4644.1,4784.3,4922.0,5142.5,5448.6,5634.9
NE,Management of companies and enterprises,643.6,680.9,747.5,919.1,1071.3,1210.5,1191.6,1287.4,1423.4,1628.2,1878.6,1884.7,1926.9,1922.5,1860.9,2090.1,2481.1,2671.5,2993.1,2819.4,2891.3,2728.2,2752.6
NE,Administrative and support and waste management and remediation services,1211.0,1277.4,1264.4,1461.7,1649.4,1665.9,1671.4,1718.0,1857.3,1990.1,2013.6,2112.0,2019.8,2032.7,2106.4,2265.3,2417.5,2671.7,2837.3,2999.6,3204.5,3410.2,3566.5
NE,Educational services,434.2,419.3,456.3,508.5,559.0,571.0,603.7,662.6,672.5,719.4,748.0,808.6,893.8,924.7,931.4,962.9,918.5,915.4,941.0,994.3,996.7,1044.2,1090.3
NE,Health care and social assistance,2878.0,3192.6,3550.2,3768.7,4066.9,4374.4,4718.2,5062.8,5313.3,5580.9,5824.8,6327.0,6635.4,6718.3,6928.8,7367.0,7506.0,7685.4,8096.5,8542.7,8860.6,9453.2,9863.5
NE,"Arts, entertainment, and recreation",267.5,267.2,280.3,309.2,303.9,324.0,347.4,364.6,382.7,396.1,409.6,421.4,439.5,459.8,484.8,526.6,546.7,589.1,590.2,634.5,656.7,700.9,732.4
NE,Accommodation and food services,1110.4,1175.9,1300.0,1374.9,1411.7,1427.4,1493.8,1555.4,1627.2,1667.5,1732.3,1795.9,1815.2,1925.3,1971.9,2034.4,2123.4,2264.2,2472.8,2599.3,2661.6,2802.5,2898.4
NE,Other services (except government and government enterprises),1442.8,1538.0,1627.0,1694.2,1586.8,1699.0,1694.7,1839.6,1904.3,1938.6,1826.7,1849.5,1868.4,1965.7,1973.5,2061.4,2112.9,2203.9,2290.4,2324.4,2395.7,2537.4,2671.5
NE,Government and government enterprises,7042.4,7293.8,7424.0,7667.9,8316.8,8985.4,9276.8,9548.2,9811.5,10744.9,10808.3,11334.5,11517.1,12788.9,12926.7,13099.0,13113.9,13888.1,14242.1,14815.3,15257.4,15781.5,16330.4
NV,All industry total,60221.3,65105.4,71444.7,76654.2,80380.2,84786.0,90367.5,103445.9,117056.1,127008.3,131492.6,129095.5,120987.7,123652.3,126675.6,127789.1,130686.6,134518.4,143554.0,150287.3,158502.8,169179.6,178199.4
NV,"Agriculture, forestry, fishing and hunting",165.1,184.1,179.8,207.1,209.0,177.9,189.1,241.3,245.4,256.5,219.0,290.1,265.4,287.3,372.7,294.8,310.8,392.8,311.1,255.7,291.2,291.3,390.0
NV,"Mining, quarrying, and oil and gas extraction",1401.7,1465.3,1435.9,1418.2,1256.7,1326.8,1505.9,1844.4,2197.3,3289.0,3456.2,4069.9,3946.3,5145.7,6273.9,5712.8,4382.5,3461.3,2698.7,3144.4,4183.5,3808.7,3985.9
NV,Utilities,1158.7,1110.4,1283.1,1292.9,1501.1,1559.8,1627.2,1873.8,1740.8,2053.7,2086.0,2130.2,2381.0,2403.5,2291.4,2276.6,2334.8,2444.3,2490.0,2379.7,2345.6,2312.5,2433.9
NV,Construction,6162.6,6628.0,6776.4,6636.0,6594.0,6649.3,7555.7,9725.0,12486.0,13418.7,13209.6,10683.6,9286.6,7820.2,7080.1,5236.4,4957.6,5324.4,6224.1,6835.9,7789.3,8673.7,9692.6
NV,Manufacturing,2444.5,2610.4,2610.8,2786.9,2870.9,3157.1,3418.0,4512.5,5040.1,5304.0,6182.0,6180.8,5515.8,5173.9,5300.2,6020.2,6194.1,6171.4,5957.3,6173.5,6737.1,7901.6,8370.8
NV,Wholesale trade,2877.3,3070.5,3292.0,3384.7,3490.8,3557.3,3674.6,4244.1,4812.1,5082.9,5250.8,5351.6,4816.5,4767.6,4928.8,5266.6,5407.0,5718.4,6030.9,6313.8,6939.9,7573.3,7843.3
NV,Retail trade,4662.0,5073.5,5473.8,5871.9,6346.7,6654.8,6738.9,7450.8,8707.5,9017.6,8854.4,8330.5,7605.4,7777.1,8197.5,8500.1,9001.7,9420.5,9861.4,10529.4,10905.4,11603.0,12340.4
NV,Transportation and warehousing,2201.2,2319.5,2419.8,2507.3,2467.8,2557.0,2666.3,3530.7,3932.8,4251.4,4313.2,4544.1,4651.3,5351.8,5272.4,5598.1,5608.3,6080.6,6694.3,6961.2,7331.6,7473.7,7984.9
NV,Information,1588.7,1682.7,1949.5,1971.1,2195.7,2340.5,2326.8,2566.8,2934.0,2806.4,2934.4,2958.5,3173.1,3376.6,3322.3,3235.4,3171.3,3569.2,3836.9,4255.9,4240.1,4687.0,5008.8
NV,Finance and insurance,1880.0,2753.0,3556.3,4180.5,5192.0,5940.1,5829.7,5490.0,6188.9,5917.1,6082.6,5637.1,5275.2,5465.0,5792.1,6434.4,6090.6,6477.7,7502.2,8334.7,8507.4,9801.2,10373.4
NV,Real estate and rental and leasing,7624.8,8016.6,8960.9,9547.5,10311.0,10967.4,12046.5,14061.0,16572.4,20056.0,20652.5,20342.0,18290.6,17969.6,18122.8,17596.3,19196.3,19534.5,22156.6,22140.0,23871.8,26014.8,27466.9
NV,"Professional, scientific, and technical services",2844.2,2805.8,3008.9,3284.1,3740.5,4217.5,4706.1,5320.4,5842.7,6265.0,6431.2,6762.5,6169.9,6200.2,6358.8,6548.2,6540.4,6579.1,6950.9,7242.6,7803.1,8081.8,8669.8
NV,Management of companies and enterprises,708.0,751.6,822.8,991.2,1071.3,1049.1,1389.2,2022.7,2450.5,2488.5,3274.0,2918.6,2537.2,2740.8,2750.2,3114.5,3323.0,3409.2,3515.5,4219.8,4249.0,4950.8,4687.2
NV,Administrative and support and waste management and remediation services,1614.1,1751.1,2007.2,2290.9,2457.6,2465.4,2660.8,3008.8,3395.0,3706.5,3713.7,3802.0,3491.5,3656.3,3799.9,3937.1,4019.0,4321.8,4684.7,4982.2,5351.2,5768.9,6162.6
NV,Educational services,98.2,103.8,124.0,142.6,173.5,196.7,223.2,273.0,321.0,363.1,424.7,503.0,593.6,696.7,716.0,737.0,757.8,786.6,759.5,803.2,819.3,893.5,956.7
NV,Health care and social assistance,2698.5,2829.5,2968.5,3247.5,3676.0,4005.4,4332.0,4746.1,5097.4,5491.4,5903.3,6497.0,6850.7,7008.7,7105.7,7388.3,7553.1,8003.5,8633.0,9306.9,9911.5,10466.6,11061.5
NV,"Arts, entertainment, and recreation",2631.4,2854.7,3077.8,3381.3,3047.0,3093.1,3560.3,3815.4,3698.6,4012.5,4164.7,3816.8,3373.4,3822.0,4269.9,4910.1,5139.3,4327.2,4303.3,4925.6,4609.5,4853.7,5138.8
NV,Accommodation and food services,9691.1,10618.9,12498.8,13891.0,13763.0,14249.9,14364.3,16036.9,17951.0,18772.2,19000.9,18254.4,16412.9,17095.8,17861.4,18042.6,19322.6,20453.6,22030.3,21791.7,22311.2,23073.0,23905.4
NV,Other services (except government and government enterprises),1399.1,1491.3,1598.0,1731.4,1614.5,1733.8,1750.6,1956.5,2137.7,2247.8,2238.2,2216.8,2139.3,2159.1,2184.4,2295.8,2345.0,2503.9,2593.1,2720.5,2862.6,3045.3,3218.4
NV,Government and government enterprises,6370.1,6984.8,7400.1,7890.1,8400.9,8887.0,9802.3,10725.4,11304.8,12208.1,13101.2,13805.9,14212.1,14734.5,14675.1,14643.7,15031.3,15538.4,16320.1,16970.5,17442.7,17905.2,18508.1
NH,All industry total,38211.6,40566.7,41873.3,45222.8,46625.8,48691.9,51378.2,54125.9,56346.8,59395.5,60711.2,60865.3,61908.9,64170.7,65449.6,67635.7,69495.5,72304.4,75832.0,78509.0,80838.4,84584.1,87634.1
NH,"Agriculture, forestry, fishing and hunting",132.0,135.9,151.6,155.3,150.7,145.7,167.7,188.5,159.5,168.0,163.4,183.1,150.8,165.6,186.0,221.9,229.1,223.4,230.8,204.6,218.4,197.8,205.6
NH,"Mining, quarrying, and oil and gas extraction",11.1,20.2,25.0,30.1,34.9,48.5,50.3,53.7,63.6,85.2,107.0,94.0,69.6,70.8,49.9,67.4,44.9,47.8,44.0,51.9,58.5,60.4,65.5
NH,Utilities,902.1,846.3,909.0,865.6,828.6,788.1,868.2,1004.9,982.4,1003.5,982.4,1060.5,1309.0,1350.8,1307.6,1254.8,1277.6,1302.3,1307.3,1273.3,1307.7,1346.3,1367.8
NH,Construction,1398.1,1633.0,1781.8,2025.1,2292.2,2314.0,2416.2,2718.4,2813.1,2822.4,2578.5,2216.0,2074.7,2002.9,2023.8,2082.2,2061.7,2110.9,2235.3,2369.1,2540.3,2668.7,2790.9
NH,Manufacturing,8563.3,8549.9,7239.6,7678.8,6523.5,6543.0,6907.2,6912.8,6462.3,7017.4,7117.5,6619.1,6565.1,7028.2,7317.4,7254.5,7959.5,7399.1,8521.3,8887.5,9218.8,9792.0,10055.1
NH,Wholesale trade,2357.9,2531.6,2649.8,2938.5,2969.8,2964.4,3045.8,3248.7,3440.7,3625.8,3776.1,3902.6,3717.0,3926.7,4061.7,4300.2,4571.9,4788.2,5197.8,5193.1,5348.3,5532.6,5676.4
NH,Retail trade,3653.8,4109.2,4387.3,4772.4,5158.8,5323.4,5465.8,5290.3,5497.5,5750.0,5466.1,5603.9,5647.7,5862.1,5638.9,5527.9,5422.2,5158.2,5062.2,5212.5,5350.2,5496.1,5748.7
NH,Transportation and warehousing,535.3,628.3,720.9,800.0,752.3,776.7,811.7,887.0,977.4,1013.3,948.2,913.3,891.0,927.7,967.3,978.1,1008.0,1037.3,1157.7,1211.6,1173.2,1284.7,1371.0
NH,Information,1031.3,1218.6,1472.8,1344.2,1579.3,1778.4,1754.8,2107.8,2331.5,2365.8,2428.3,2639.7,2596.1,2599.5,2509.3,2601.1,2877.5,3143.4,3056.3,3232.3,3123.3,3307.8,3484.4
NH,Finance and insurance,2006.0,2299.7,2449.2,2675.4,2707.0,2817.4,2990.9,3232.3,3430.5,3895.3,4001.6,3228.2,3861.5,4053.5,4266.3,5098.9,4876.1,6305.6,6564.1,7041.7,6514.0,7182.7,7286.4
NH,Real estate and rental and leasing,4816.2,4861.1,5341.3,5620.0,6210.8,6922.9,7512.9,7677.1,8253.3,8340.5,8717.7,8987.6,9244.6,9374.5,9844.9,10243.3,10275.5,10585.7,10954.0,11291.1,11576.0,11550.4,11822.2
NH,"Professional, scientific, and technical services",1831.0,2088.9,2310.6,2623.6,2852.5,2880.3,3025.9,3244.5,3565.3,3748.2,3833.8,4274.3,4031.7,4225.3,4430.4,4624.8,4760.9,5115.2,5375.0,5564.8,6322.7,6633.9,7003.9
NH,Management of companies and enterprises,488.0,610.5,647.1,819.0,716.6,644.1,680.4,925.2,962.8,1210.9,1124.6,896.9,896.7,956.3,960.6,1104.3,1043.8,1184.9,1248.7,1251.7,1329.4,1285.8,1352.0
NH,Administrative and support and waste management and remediation services,733.9,774.7,843.6,1007.9,1191.2,1199.3,1277.6,1393.5,1417.4,1561.0,1826.0,1867.7,1865.7,1988.5,2025.0,2129.5,2170.3,2366.0,2526.7,2616.2,2836.0,3000.6,3097.5
NH,Educational services,599.4,616.3,675.3,750.0,808.3,880.0,994.8,1095.4,1115.6,1179.9,1247.1,1354.9,1491.0,1505.1,1515.6,1553.8,1624.1,1688.6,1804.1,1885.8,1897.5,1983.8,2092.8
NH,Health care and social assistance,2416.5,2577.5,2745.8,2981.9,3335.5,3629.3,3889.9,4145.9,4410.6,4710.0,5012.0,5498.0,5906.7,5998.1,6181.6,6215.3,6368.3,6504.8,6845.0,7191.5,7492.6,7819.0,8215.5
NH,"Arts, entertainment, and recreation",339.7,348.1,386.6,449.5,477.1,515.6,571.7,659.8,684.0,723.6,751.1,650.1,644.6,779.2,828.7,901.5,976.9,1019.7,1025.3,1094.3,1159.1,1329.0,1401.7
NH,Accommodation and food services,1022.6,1098.7,1213.4,1357.2,1456.2,1567.5,1618.6,1705.5,1750.2,1729.2,1803.2,1745.7,1820.4,1841.0,1924.7,2053.9,2304.7,2338.5,2610.8,2760.3,2961.4,3252.5,3403.7
NH,Other services (except government and government enterprises),970.6,1096.7,1161.3,1304.6,1241.1,1357.9,1332.6,1380.7,1429.7,1485.6,1470.7,1450.4,1440.6,1466.7,1457.2,1494.4,1522.5,1599.8,1647.5,1679.0,1738.0,1876.4,2006.1
NH,Government and government enterprises,4402.7,4521.5,4761.3,5023.5,5339.6,5595.6,5995.3,6253.9,6599.5,6959.9,7356.0,7679.4,7684.2,8048.2,7952.4,7928.0,8120.0,8385.1,8418.0,8496.9,8672.8,8983.7,9187.0
NJ,All industry total,307689.0,319679.8,336470.9,361845.3,373600.0,388278.1,404967.3,422633.4,440493.8,464317.7,480445.0,494855.4,486209.5,494977.8,498959.3,519569.0,537346.4,545465.3,569116.5,581504.4,590696.6,612979.3,634783.6
NJ,"Agriculture, forestry, fishing and hunting",590.3,565.8,526.8,651.5,575.0,594.9,637.5,700.7,693.6,781.0,804.0,733.9,738.1,737.4,816.6,824.3,800.9,756.8,840.4,848.9,863.0,823.2,978.7
NJ,"Mining, quarrying, and oil and gas extraction",195.5,224.9,231.4,257.8,237.7,212.9,210.1,262.1,327.8,330.4,373.9,262.3,304.9,252.6,235.7,277.6,399.0,267.8,346.3,420.0,306.2,283.7,349.9
NJ,Utilities,6712.1,6256.6,6770.9,6080.3,6031.2,5698.5,6170.9,7426.4,7135.1,7556.6,7886.3,8446.6,9488.6,9488.8,9190.4,8792.8,9671.9,10765.0,11091.3,9782.2,9413.0,10011.8,10208.6
NJ,Construction,10573.9,11296.3,12263.7,14064.3,15096.6,15584.9,16012.3,17449.2,18743.7,19661.1,19843.5,18527.0,16513.0,14824.7,14847.8,16529.8,18336.7,19854.7,21181.3,21896.1,22837.9,23485.7,24360.1
NJ,Manufacturing,45032.5,44139.8,47120.2,49873.1,48466.1,44999.4,47737.0,45760.7,44929.0,47856.5,49483.4,53513.4,45889.6,47185.3,44329.8,43286.6,43461.1,46089.0,45759.3,49527.3,49261.1,53106.4,54403.7
NJ,Wholesale trade,26395.1,27993.6,28771.9,32737.6,31785.0,31200.3,33426.3,34347.3,35781.9,37186.9,39216.6,39868.9,37521.2,39483.8,40729.8,42715.2,44456.4,46285.8,49034.2,47349.5,48127.0,50446.1,53859.4
NJ,Retail trade,19809.2,21397.5,22195.5,24120.3,24784.6,25972.6,27155.2,27152.3,27905.3,28690.8,28923.3,28420.1,27312.2,27811.5,28278.4,28635.1,30111.3,30857.6,32384.3,33171.5,34270.6,34958.6,36888.7
NJ,Transportation and warehousing,10454.0,10975.9,10921.3,11905.1,11462.7,11329.4,11879.2,12965.7,14065.0,15065.2,14986.2,16108.2,15854.4,17168.7,17254.8,16779.3,17420.3,17787.6,19431.2,20719.3,21822.3,23052.4,24438.0
NJ,Information,16577.3,16234.7,17145.5,16771.9,18284.9,19630.5,19418.2,20311.3,20711.9,21622.6,23382.7,24369.7,23542.7,23306.1,22486.4,22093.8,24128.2,23352.0,24741.4,24841.3,24234.8,26404.8,27315.7
NJ,Finance and insurance,18155.5,20335.0,20924.6,23216.8,25750.3,28674.9,26971.0,27071.1,31729.4,34155.8,30093.6,27078.7,29508.3,30712.5,30608.0,38350.6,38129.6,32603.9,36195.1,38228.5,39280.1,41595.1,40944.3
NJ,Real estate and rental and leasing,44944.2,46411.2,49283.4,51788.3,55424.1,60408.7,66007.9,70980.0,71658.7,76353.7,80252.1,82050.3,83486.8,85576.6,87578.2,90164.9,91917.8,92042.0,94830.1,96873.2,94451.0,93335.0,94349.8
NJ,"Professional, scientific, and technical services",23769.9,25775.9,27395.5,29339.2,30404.8,31399.2,31358.5,33247.5,35200.5,36817.2,40429.8,44157.7,42391.1,42269.8,44809.1,48120.3,48376.5,50096.7,53789.4,54611.6,55428.1,57970.2,60966.4
NJ,Management of companies and enterprises,5520.1,6358.9,6928.1,7871.4,7898.6,8420.0,8867.7,9208.9,9976.1,11461.3,12148.8,12711.7,13149.2,13497.9,14480.7,15812.8,17063.2,16093.5,16902.2,17076.2,18354.3,18941.7,19977.8
NJ,Administrative and support and waste management and remediation services,8482.7,8885.8,9574.6,10817.6,11272.6,11885.2,12516.6,13516.6,14511.0,14796.2,15623.6,16185.6,15472.8,15916.9,15924.4,16778.5,17764.3,19456.2,20151.9,21012.2,23068.5,23189.9,24324.5
NJ,Educational services,2319.9,2429.0,2702.9,2944.8,3756.7,3941.7,4293.8,4237.4,4251.6,4558.2,4859.1,5176.6,5808.7,6073.7,6259.5,6519.2,6713.6,7010.0,7166.9,7580.4,7541.1,7796.3,8200.6
NJ,Health care and social assistance,18296.8,19214.8,20182.5,21881.2,23037.6,25060.2,26467.1,28459.2,29939.1,31538.1,32731.8,35355.0,37253.1,38016.8,39072.4,40514.5,41572.2,42732.3,44664.5,46301.4,47581.2,49511.2,52347.2
NJ,"Arts, entertainment, and recreation",2015.8,2053.3,2102.4,2329.7,2329.4,2550.5,2646.0,3004.5,3278.3,3912.5,3994.4,4017.1,4043.2,4249.9,4175.4,4574.4,4726.1,5102.1,4942.9,5718.2,5896.6,6374.8,6558.5
NJ,Accommodation and food services,8696.3,8303.5,8831.0,9820.4,9471.9,10108.4,10062.6,10188.5,10441.8,11109.0,11600.1,11885.6,10409.8,10500.6,11602.9,12173.7,12700.3,12762.7,13235.8,13693.3,14128.2,14946.9,15059.8
NJ,Other services (except government and government enterprises),6538.5,6934.1,7308.0,8281.2,7777.3,8394.7,8452.3,8994.4,9525.2,9932.8,10052.9,9936.2,9813.3,9692.2,9819.3,10081.9,10312.8,10781.5,11123.3,11240.2,11538.4,12205.9,12897.8
NJ,Government and government enterprises,32609.0,33893.2,35290.7,37092.8,39753.2,42211.2,44677.2,47349.5,49688.7,50931.8,53758.9,56050.9,57708.6,58211.9,56459.6,56543.8,59284.2,60768.1,61304.8,60613.1,62293.3,64539.8,66354.1
